gene_id	gene_description	module	subheader	topic_ecosystem	note	reference	count	pathway
ExtABCD		"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
FmnA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrB_TIGR03509	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrC_TIGR03507	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcF	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcS	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcZ	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
HgcA	hgcA;Cobalamin-dependent mercury methyltransferase HgcA	Environmental Adaptation	Mercury Methylation	bgc
K15066	ligM; 3-O-methylgallate O-demethylase [EC:2.1.1.341]	Carbon Transformations	Aromatic Monomers (vanillate conversion to protocatechuate route 2 (oxic))	bgc	vanillate => protocatechuate
K03325	"ACR3, arsB; arsenite transporter"	Environmental Adaptation	Arsenic Detox	bgc
K03892	"arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor"	Environmental Adaptation	Arsenic Detox	bgc
K03893	arsB; arsenical pump membrane protein	Environmental Adaptation	Arsenic Redox	bgc
K08355	aoxA; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1]	Environmental Adaptation	Arsenic Redox	bgc
K08356	aoxB; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1]	Environmental Adaptation	Arsenic Redox	bgc
K18698	blaTEM; beta-lactamase class A TEM [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18699	blaSHV; beta-lactamase class A SHV [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18767	blaCTX-M; beta-lactamase class A CTX-M [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18768	blaKPC; beta-lactamase class A KPC [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18780	blaNDM; metallo-beta-lactamase class B NDM [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18781	blaVIM; metallo-beta-lactamase class B VIM [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18782	blaIMP; metallo-beta-lactamase class B IMP [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18790	blaOXA-1; beta-lactamase class D OXA-1 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18791	blaOXA-2; beta-lactamase class D OXA-2 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18792	blaOXA-10; beta-lactamase class D OXA-10 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18793	blaOXA-23; beta-lactamase class D OXA-23 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18794	blaOXA-51; beta-lactamase class D OXA-51 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18795	blaCARB-1; beta-lactamase class A CARB-1 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18796	blaLEN; beta-lactamase class A LEN [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18797	blaPER; beta-lactamase class A PER [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18970	blaGES; beta-lactamase class A GES [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18971	blaOXA-24; beta-lactamase class D OXA-24 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18972	blaOXA-58; beta-lactamase class D OXA-58 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18973	blaOXA-50; beta-lactamase class D OXA-50 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K18976	blaOXA-48; beta-lactamase class D OXA-48 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19095	blaCMY-1; beta-lactamase class C CMY-1 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19096	blaCMY-2; beta-lactamase class C CMY-2 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19097	blaVEB; beta-lactamase class A VEB [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19098	blaOXA-9; beta-lactamase class D OXA-9 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19099	blaGIM; metallo-beta-lactamase class B GIM [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19100	blaDHA; beta-lactamase class C DHA [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19101	blaFOX; beta-lactamase class C FOX [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19209	blaOXA-42; beta-lactamase class D OXA-42 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19210	blaOXA-61; beta-lactamase class D OXA-61 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19211	blaOXA-62; beta-lactamase class D OXA-62 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19212	blaOXA-63; beta-lactamase class D OXA-63 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19213	blaOXA-12; beta-lactamase class D OXA-12 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19214	blaACC; beta-lactamase class C ACC [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19215	blaACT_MIR; beta-lactamase class C ACT/MIR [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19216	blaIND; metallo-beta-lactamase class B IND [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19217	blaCARB-17; beta-lactamase class A CARB-17 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19218	blaCARB-5; beta-lactamase class A CARB-5 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19316	blaIMI; beta-lactamase class A IMI/SME [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19317	blaBEL; beta-lactamase class A BEL [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19318	blaOXA-213; beta-lactamase class D OXA-213 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19319	blaOXA-134; beta-lactamase class D OXA-134 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19320	blaOXA-211; beta-lactamase class D OXA-211 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19321	blaOXA-214; beta-lactamase class D OXA-214 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K19322	blaOXA-229; beta-lactamase class D OXA-229 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K20319	blaADC; beta-lactamase class C ADC [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K20320	blaPDC; beta-lactamase class C PDC [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K21266	blaOXA-286; beta-lactamase class D OXA-286 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K21276	blaOXA-22; beta-lactamase class D OXA-22 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K21277	blaOXA-60; beta-lactamase class D OXA-60 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22331	blaOXA-184; beta-lactamase class D OXA-184 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22332	blaOXA-548; beta-lactamase class D OXA-548 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22333	blaOXA-493; beta-lactamase class D OXA-493 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22334	blaOXA-464; beta-lactamase class D OXA-464 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22335	blaOXA-114; beta-lactamase class D OXA-114 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22346	blaSME; beta-lactamase class A SME [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22351	blaOXA-209; beta-lactamase class D OXA-209 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K22352	blaOXA-29; beta-lactamase class D OXA-29 [EC:3.5.2.6]	Environmental Adaptation	Beta-lactams	bgc
K11936	"pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]"	Environmental Adaptation	Biofilm Production	bgc
K11937	pgaD; biofilm PGA synthesis protein PgaD	Environmental Adaptation	Biofilm Production	bgc
K19294	algI; alginate O-acetyltransferase complex protein AlgI	Environmental Adaptation	Biofilm Production	bgc
K19296	algF; alginate O-acetyltransferase complex protein AlgF	Environmental Adaptation	Biofilm Production	bgc
K21461	"icaD; poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein"	Environmental Adaptation	Biofilm Production	bgc
K25205	pslC; polysaccharide biosynthesis protein PslC	Environmental Adaptation	Biofilm Production	bgc
K03841	"FBP, fbp; fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K00150	"gap2, gapB; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K00615	"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1] [RN:R01830 R01641]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K00855	"PRK, prk; phosphoribulokinase [EC:2.7.1.19] [RN:R01523]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K00927	"PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01086	"K01086; fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01100	sedoheptulose-bisphosphatase [EC:3.1.3.37] [RN:R01845]	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01601	"rbcL, cbbL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] [RN:R00024]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01602	"rbcS, cbbS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] [RN:R00024]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01623	"ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13] [RN:R01070]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01624	"FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13] [RN:R01070]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01807	rpiA; ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056]	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K01808	rpiB; ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056]	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K02446	"glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K04041	"fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K05298	GAPA; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) [EC:1.2.1.13]	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc				D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating)
K11532	"glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]"	"Carbon Transformations , Greenhouse Gases"	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K00134	"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"	Greenhouse Gases	"Calvin Cycle , Carbon Dioxide Reduction"	bgc
K03518	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	Greenhouse Gases	Carbon Monoxide Oxidation	bgc
K07240	chrA; chromate transporter	Environmental Adaptation	Chromium	bgc
K19784	"chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)"	Environmental Adaptation	Chromium	bgc
K00371	"narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit; [EC:1.7.5.1 1.7.99.-]"	"Nutrient Cycling , Redox Ladder"	"Complete Ammonia Oxidation (COMAMMOX) , Dissimilatory Nitrate Reduction to Ammonium (DNRA) , Nitrate Reduction to Nitrite , Complete Denitrification , Partial Denitrification"	bgc				nitrate=>nitrite
K15877	CYP55; fungal nitric oxide reductase; [EC:1.7.1.14]	Redox Ladder	"Complete Denitrification , Partial Denitrification"	bgc	nitrous-oxide:NAD+ oxidoreductase			nitric oxide => nitrous oxide
K01533	copB; P-type Cu2+ transporter [EC:7.2.2.9]	Environmental Adaptation	Copper	bgc
K07213	"ATOX1, ATX1, copZ, golB; copper chaperone"	Environmental Adaptation	Copper	bgc
K07787	"cusA, silA; copper/silver efflux system protein"	Environmental Adaptation	Copper	bgc
K07796	"cusC, silC; outer membrane protein, copper/silver efflux system"	Environmental Adaptation	Copper	bgc
K07798	"cusB, silB; membrane fusion protein, copper/silver efflux system"	Environmental Adaptation	Copper	bgc
K07810	cusF; Cu(I)/Ag(I) efflux system periplasmic protein CusF	Environmental Adaptation	Copper	bgc
K17686	"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]"	Environmental Adaptation	Copper	bgc
K14467	4hbl; 4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40] [RN:R09279]	"Carbon Transformations , Greenhouse Gases"	"Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K18860	"sdhD, frdD; succinate dehydrogenase / fumarate reductase; [EC:1.3.5.1 1.3.5.4] [RN:R02164]"	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Dicarboxylate Hydroxybutyrate Cycle , ETC: Complex II (Succinate Dehydrogenase), Carbon Dioxide Reduction"	bgc
K00362	nirB; nitrite reductase (NADH) large subunit; [EC:1.7.1.15]	Nutrient Cycling	Dissimilatory Nitrate Reduction to Ammonium (DNRA)	bgc	ammonia:NAD+ oxidoreductase
K00363	nirD; nitrite reductase (NADH) small subunit; [EC:1.7.1.15]	Nutrient Cycling	Dissimilatory Nitrate Reduction to Ammonium (DNRA)	bgc	ammonia:NAD+ oxidoreductase
K03385	nrfA; nitrite reductase (cytochrome c-552); [EC:1.7.2.2]	Nutrient Cycling	Dissimilatory Nitrate Reduction to Ammonium (DNRA)	bgc	ammonia:ferricytochrome-c oxidoreductase
K15876	nrfH; cytochrome c nitrite reductase small subunit	Nutrient Cycling	Dissimilatory Nitrate Reduction to Ammonium (DNRA)	bgc	ammonia:ferricytochrome-c oxidoreductase
K02568	"napB; nitrate reductase (cytochrome), electron transfer subunit"	"Nutrient Cycling , Redox Ladder"	"Dissimilatory Nitrate Reduction to Ammonium (DNRA) , Nitrate Reduction to Nitrite , Oxygen - High Affinity Use"	bgc	nitrite:acceptor oxidoreductase
K02567	napA; nitrate reductase (cytochrome); [EC:1.9.6.1]	"Nutrient Cycling , Redox Ladder , Greenhouse Gases"	"Dissimilatory Nitrate Reduction to Ammonium (DNRA) , Nitrate Reduction to Nitrite , Oxygen - High Affinity Use , Complete Denitrification,  Partial Denitrification , Denitrifying Methanotroph"	bgc	nitrite:acceptor oxidoreductase; nitrite:(acceptor) oxidoreductase; ferrocytochrome:nitrate oxidoreductase
K00374	"narI, narV; nitrate reductase gamma subunit; [EC:1.7.5.1 1.7.99.-]"	"Nutrient Cycling , Redox Ladder"	"Dissimilatory Nitrate Reduction to Ammonium (DNRA) , Nitrate reduction to Nitrite , Oxygen - High Affinity Use, Complete Denitrification , Partial Denitrification"	bgc	nitrite:acceptor oxidoreductase; nitrite:(acceptor) oxidoreductase; ferrocytochrome:nitrate oxidoreductase
K16555	exoO; succinoglycan biosynthesis protein ExoO; [EC:2.4.-.-]	Environmental Adaptation	EPS Production	bgc
K16556	exoM; succinoglycan biosynthesis protein ExoM; [EC:2.4.-.-]	Environmental Adaptation	EPS Production	bgc
K16557	exoA; succinoglycan biosynthesis protein ExoA; [EC:2.4.-.-]	Environmental Adaptation	EPS Production	bgc
K16566	exoY; exopolysaccharide production protein ExoY	Environmental Adaptation	EPS Production	bgc
K21154	pssM; exopolysaccharide glucosyl ketal-pyruvate-transferase; [EC:2.5.1.98]	Environmental Adaptation	EPS Production	bgc
K25902	pssA; acidic exopolysaccharide biosynthesis protein PssA	Environmental Adaptation	EPS Production	bgc
K25904	pssE; exopolysaccharide biosynthesis glucuronosyltransferase PssE	Environmental Adaptation	EPS Production	bgc
K25906	pssS; exopolysaccharide biosynthesis glucosyltransferase PssS; [EC:2.4.1.-]	Environmental Adaptation	EPS Production	bgc
K19290	alg8; mannuronan synthase; [EC:2.4.1.33]	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K19291	alg44; mannuronan synthase; [EC:2.4.1.33]	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K19293	algX; alginate biosynthesis protein AlgX	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K19295	algJ; alginate O-acetyltransferase complex protein AlgJ	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K20997	pslA; polysaccharide biosynthesis protein PslA	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K21001	pslH; polysaccharide biosynthesis protein PslH	Environmental Adaptation	"EPS Production , Biofilm Production"	bgc
K00346	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00347	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00348	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00349	nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00350	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00351	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03878	ND1; NADH-ubiquinone oxidoreductase chain 1 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03879	ND2; NADH-ubiquinone oxidoreductase chain 2 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03880	ND3; NADH-ubiquinone oxidoreductase chain 3 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03881	ND4; NADH-ubiquinone oxidoreductase chain 4 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03882	ND4L; NADH-ubiquinone oxidoreductase chain 4L [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03883	ND5; NADH-ubiquinone oxidoreductase chain 5 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03884	ND6; NADH-ubiquinone oxidoreductase chain 6 [EC:7.1.1.2]	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03957	NDUFB1; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 1	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03958	NDUFB2; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 2	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03959	NDUFB3; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03960	NDUFB4; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03961	NDUFB5; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 5	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03962	NDUFB6; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 6	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03963	NDUFB; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 7	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03964	NDUFB; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03965	NDUFB9; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 9	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K03966	NDUFB10; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 10	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K11351	NDUFB11; NADH dehydrogenase (ubiquinone) 1 beta subcomplex 11	Energy Conservation	ETC: Complex I (NADH Dehydrogenase)	bgc
K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00332	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00333	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K03945	NDUFA1; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K03946	NDUFA; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K03947	NDUFA3; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
K03948	NDUFA4; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4	"Energy Conservation , Redox Ladder"	"ETC: Complex I (NADH Dehydrogenase) , Oxygen - Low Affinity Use , Oxygen - High Affinity Use"	bgc
